"file","series","year","category","check","evidence"
"southamerica/arge015.rwl","PP2001",1600,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1600 but the ID continues; a 8-year gap separates the two blocks"
"southamerica/arge015.rwl","PP2002",1510,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1510 but the ID continues; a 25-year gap separates the two blocks"
"southamerica/arge015.rwl","PP2011",1500,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1500 but the ID continues; a 35-year gap separates the two blocks"
"southamerica/arge015.rwl","PP2013",1860,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1860 but the ID continues; a 37-year gap separates the two blocks"
"southamerica/arge015.rwl","PP2021",1870,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1870 but the ID continues; a 19-year gap separates the two blocks"
"southamerica/arge015.rwl","PP2033",1500,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1500 but the ID continues; a 12-year gap separates the two blocks"
"southamerica/arge015.rwl","PP2052",1880,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1880 but the ID continues; a 12-year gap separates the two blocks"
"southamerica/arge016.rwl","TR2804",1829,"Normal practice, flagged for reference","interior year gap","14 year(s) missing (1829-1842); read.tucson fills these with 0 (read.tucson fabricates 15 zero(s) in this file)"
"southamerica/arge016.rwl","TR2804",1820,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1820 but the ID continues; a 15-year gap separates the two blocks"
"southamerica/arge017.rwl","MML392",1822,"Normal practice, flagged for reference","interior year gap","13 year(s) missing (1822-1834); read.tucson fills these with 0 (read.tucson fabricates 14 zero(s) in this file)"
"southamerica/arge017.rwl","MML392",1820,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1820 but the ID continues; a 14-year gap separates the two blocks"
"southamerica/arge018.rwl","RUC472",1826,"Normal practice, flagged for reference","interior year gap","6 year(s) missing (1826-1831); read.tucson fills these with 0 (read.tucson fabricates 61 zero(s) in this file)"
"southamerica/arge018.rwl","RUC741",1774,"Normal practice, flagged for reference","interior year gap","53 year(s) missing (1774-1826); read.tucson fills these with 0 (read.tucson fabricates 61 zero(s) in this file)"
"southamerica/arge018.rwl","RUC472",1820,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1820 but the ID continues; a 7-year gap separates the two blocks"
"southamerica/arge018.rwl","RUC741",1770,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1770 but the ID continues; a 54-year gap separates the two blocks"
"southamerica/arge020.rwl","TRO243",1821,"Normal practice, flagged for reference","interior year gap","13 year(s) missing (1821-1833); read.tucson fills these with 0 (read.tucson fabricates 101 zero(s) in this file)"
"southamerica/arge020.rwl","TRO312",1754,"Normal practice, flagged for reference","interior year gap","86 year(s) missing (1754-1839); read.tucson fills these with 0 (read.tucson fabricates 101 zero(s) in this file)"
"southamerica/arge020.rwl","TRO243",1820,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1820 but the ID continues; a 14-year gap separates the two blocks"
"southamerica/arge020.rwl","TRO312",1750,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1750 but the ID continues; a 87-year gap separates the two blocks"
"southamerica/arge021.rwl","HNG221",1764,"Normal practice, flagged for reference","interior year gap","6 year(s) missing (1764-1769); read.tucson fills these with 0 (read.tucson fabricates 91 zero(s) in this file)"
"southamerica/arge021.rwl","HNG253",1752,"Normal practice, flagged for reference","interior year gap","38 year(s) missing (1752-1789); read.tucson fills these with 0 (read.tucson fabricates 91 zero(s) in this file)"
"southamerica/arge021.rwl","HNG264",1852,"Normal practice, flagged for reference","interior year gap","8 year(s) missing (1852-1859); read.tucson fills these with 0 (read.tucson fabricates 91 zero(s) in this file)"
"southamerica/arge021.rwl","HNG273",1649,"Normal practice, flagged for reference","interior year gap","5 year(s) missing (1649-1653); read.tucson fills these with 0 (read.tucson fabricates 91 zero(s) in this file)"
"southamerica/arge021.rwl","HNG292",1725,"Normal practice, flagged for reference","interior year gap","29 year(s) missing (1725-1753); read.tucson fills these with 0 (read.tucson fabricates 91 zero(s) in this file)"
"southamerica/arge021.rwl","HNG221",1760,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1760 but the ID continues; a 7-year gap separates the two blocks"
"southamerica/arge021.rwl","HNG253",1750,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1750 but the ID continues; a 39-year gap separates the two blocks"
"southamerica/arge021.rwl","HNG264",1850,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1850 but the ID continues; a 9-year gap separates the two blocks"
"southamerica/arge021.rwl","HNG273",1640,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1640 but the ID continues; a 6-year gap separates the two blocks"
"southamerica/arge021.rwl","HNG292",1720,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1720 but the ID continues; a 30-year gap separates the two blocks"
"southamerica/arge034.rwl",NA,NA,"Normal practice, flagged for reference","blank inside series ID","31 ID(s) contain blanks, e.g. 'SJ 01A'"
"southamerica/arge038.rwl",NA,NA,"Normal practice, flagged for reference","blank inside series ID","20 ID(s) contain blanks, e.g. 'GA 06S'"
"southamerica/arge041.rwl","RH20A",1909,"Normal practice, flagged for reference","interior year gap","1 year(s) missing (1909-1909); read.tucson fills these with 0 (read.tucson fabricates 3 zero(s) in this file)"
"southamerica/arge041.rwl","RH23A*",1931,"Normal practice, flagged for reference","interior year gap","1 year(s) missing (1931-1931); read.tucson fills these with 0 (read.tucson fabricates 3 zero(s) in this file)"
"southamerica/arge041.rwl","RH23A*",1930,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1930 but the ID continues; a 2-year gap separates the two blocks"
"southamerica/arge064.rwl","SEC48B",1916,"Normal practice, flagged for reference","interior year gap","2 year(s) missing (1916-1917); read.tucson fills these with 0 (read.tucson fabricates 3 zero(s) in this file)"
"southamerica/arge064.rwl","SEC48B",1910,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1910 but the ID continues; a 3-year gap separates the two blocks"
"southamerica/arge065.rwl","VL118B",1899,"Normal practice, flagged for reference","interior year gap","1 year(s) missing (1899-1899); read.tucson fills these with 0 (read.tucson fabricates 2 zero(s) in this file)"
"southamerica/arge065.rwl","VL120B",1899,"Normal practice, flagged for reference","interior year gap","1 year(s) missing (1899-1899); read.tucson fills these with 0 (read.tucson fabricates 2 zero(s) in this file)"
"southamerica/arge085.rwl","TR2804",1829,"Normal practice, flagged for reference","interior year gap","14 year(s) missing (1829-1842); read.tucson fills these with 0 (read.tucson fabricates 15 zero(s) in this file)"
"southamerica/arge085.rwl","TR2804",1820,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1820 but the ID continues; a 15-year gap separates the two blocks"
"southamerica/arge088.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'ALE  Std'"
"southamerica/arge088.rwl",NA,NA,"Normal practice, flagged for reference","blank inside series ID","1 ID(s) contain blanks, e.g. 'ALE  Std'"
"southamerica/arge088.rwl","ALE46C",925,"Normal practice, flagged for reference","interior year gap","39 year(s) missing (925-963); read.tucson fills these with 0 (read.tucson fabricates 40 zero(s) in this file)"
"southamerica/arge088.rwl","ALE46C",920,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 920 but the ID continues; a 40-year gap separates the two blocks"
"southamerica/arge091.rwl","mot07a",940,"Normal practice, flagged for reference","interior year gap","12 year(s) missing (940-951); read.tucson fills these with 0 (read.tucson fabricates 247 zero(s) in this file)"
"southamerica/arge091.rwl","mot18a",1758,"Normal practice, flagged for reference","interior year gap","51 year(s) missing (1758-1808); read.tucson fills these with 0 (read.tucson fabricates 247 zero(s) in this file)"
"southamerica/arge091.rwl","mot18e",1175,"Normal practice, flagged for reference","interior year gap","10 year(s) missing (1175-1502); read.tucson fills these with 0 (read.tucson fabricates 247 zero(s) in this file)"
"southamerica/arge091.rwl","mot23c",1348,"Normal practice, flagged for reference","interior year gap","53 year(s) missing (1348-1400); read.tucson fills these with 0 (read.tucson fabricates 247 zero(s) in this file)"
"southamerica/arge091.rwl","mot27a",1062,"Normal practice, flagged for reference","interior year gap","115 year(s) missing (1062-1176); read.tucson fills these with 0 (read.tucson fabricates 247 zero(s) in this file)"
"southamerica/arge091.rwl","mot07a",930,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 930 but the ID continues; a 13-year gap separates the two blocks"
"southamerica/arge091.rwl","mot23c",1340,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1340 but the ID continues; a 54-year gap separates the two blocks"
"southamerica/arge092.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","3 ID(s) run up against the year field, e.g. 'E9710C3P'"
"southamerica/arge092.rwl","E9710D",677,"Normal practice, flagged for reference","interior year gap","10 year(s) missing (677-686); read.tucson fills these with 0 (read.tucson fabricates 11 zero(s) in this file)"
"southamerica/arge092.rwl","E9710D",670,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 670 but the ID continues; a 11-year gap separates the two blocks"
"southamerica/arge140.rwl","chal14b",1781,"Normal practice, flagged for reference","interior year gap","63 year(s) missing (1781-1843); read.tucson fills these with 0 (read.tucson fabricates 226 zero(s) in this file)"
"southamerica/arge140.rwl","chal15a",1806,"Normal practice, flagged for reference","interior year gap","67 year(s) missing (1806-1927); read.tucson fills these with 0 (read.tucson fabricates 226 zero(s) in this file)"
"southamerica/arge140.rwl","chal17a",1743,"Normal practice, flagged for reference","interior year gap","8 year(s) missing (1743-1872); read.tucson fills these with 0 (read.tucson fabricates 226 zero(s) in this file)"
"southamerica/arge140.rwl","chal17c",1697,"Normal practice, flagged for reference","interior year gap","2 year(s) missing (1697-1698); read.tucson fills these with 0 (read.tucson fabricates 226 zero(s) in this file)"
"southamerica/arge140.rwl","chal19c",1879,"Normal practice, flagged for reference","interior year gap","1 year(s) missing (1879-1879); read.tucson fills these with 0 (read.tucson fabricates 226 zero(s) in this file)"
"southamerica/arge140.rwl","chal3b",1854,"Normal practice, flagged for reference","interior year gap","26 year(s) missing (1854-1879); read.tucson fills these with 0 (read.tucson fabricates 226 zero(s) in this file)"
"southamerica/arge140.rwl","chal6b",1926,"Normal practice, flagged for reference","interior year gap","5 year(s) missing (1926-1930); read.tucson fills these with 0 (read.tucson fabricates 226 zero(s) in this file)"
"southamerica/arge140.rwl","chal8a",1749,"Normal practice, flagged for reference","interior year gap","42 year(s) missing (1749-1790); read.tucson fills these with 0 (read.tucson fabricates 226 zero(s) in this file)"
"southamerica/arge140.rwl","chal14b",1780,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1780 but the ID continues; a 64-year gap separates the two blocks"
"southamerica/arge140.rwl","chal15a",1800,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1800 but the ID continues; a 8-year gap separates the two blocks"
"southamerica/arge140.rwl","chal17a",1740,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1740 but the ID continues; a 3-year gap separates the two blocks"
"southamerica/arge140.rwl","chal17c",1690,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1690 but the ID continues; a 3-year gap separates the two blocks"
