"file","category","n_findings","checks","species","n_series","n_cells","yr_first","yr_last"
"northamerica/usa/ar077.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus echinata Mill.",23,1392,1941,2008
"northamerica/usa/ar078.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus echinata Mill.",13,768,1946,2007
"northamerica/usa/ar079.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus echinata Mill.",16,910,1943,2008
"northamerica/usa/ar080.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus echinata Mill.",18,1048,1939,2007
"northamerica/usa/ar081.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus echinata Mill.",28,2037,1887,2007
"northamerica/usa/ar082.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus echinata Mill.",22,1710,1923,2007
"northamerica/usa/ar083.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus echinata Mill.",47,2739,1905,2004
"northamerica/usa/az029.rwl","Normal practice, flagged for reference",1,"trailing text in field 11","Pinus edulis Engelm.",21,4662,1560,1966
"northamerica/usa/az510.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus aristata Engelm.",30,18695,548,1983
"northamerica/usa/az550.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus strobiformis Engelm.",101,19506,1249,1992
"northamerica/usa/az584.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pseudotsuga menziesii (Mirb.) Franco",62,17473,1150,1998
"northamerica/usa/az589.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pseudotsuga menziesii (Mirb.) Franco",342,97071,340,2008
"northamerica/usa/az594.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus strobiformis Engelm.",112,29117,1249,2001
"northamerica/usa/az595.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus arizonica Engelm.",40,3184,1833,2013
"northamerica/usa/az596.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus ponderosa Douglas ex C. Lawson",40,2928,1862,2012
"northamerica/usa/az598.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus ponderosa Douglas ex C. Lawson",66,4822,1814,2012
"northamerica/usa/az600.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus arizonica Engelm.",14,1674,1833,2013
"northamerica/usa/az602.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus ponderosa Douglas ex C. Lawson",25,1945,1907,2012
"northamerica/usa/az610.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Populus tremuloides Michx.",29,1839,1928,2016
"northamerica/usa/az611.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Populus tremuloides Michx.",26,2143,1882,2016
"northamerica/usa/az612.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Populus tremuloides Michx.",30,1466,1938,2016
"northamerica/usa/az613.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus edulis Engelm.",17,1396,1930,2016
"northamerica/usa/az614.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus edulis Engelm.",30,1948,1891,2016
"northamerica/usa/az616.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus edulis Engelm.",30,2699,1881,2016
"northamerica/usa/az617.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus ponderosa Douglas ex C. Lawson",580,44886,1767,2016
"northamerica/usa/az621.rwl","Normal practice, flagged for reference",1,"trailing text in field 11","Pinus ponderosa Douglas ex C. Lawson",19,5171,1601,2018
"northamerica/usa/az629bl.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus engelmannii Carr.",18,1816,1807,1986
"northamerica/usa/ca650.rwl","Normal practice, flagged for reference",1,"interior year gap","Quercus douglasii Hook. and Arn.",17,2597,1649,2004
"northamerica/usa/ca680.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Calocedrus decurrens (Torr.) Florin = Libocedrus decurrens Torr.",26,5972,1581,2011
"northamerica/usa/ca686.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Platanus racemosa Nutt.",57,3607,1700,2010
"northamerica/usa/ca687.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Quercus lobata Née",44,5303,1697,2010
"northamerica/usa/ca691e.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Abies magnifica A. Murray",37,8263,1540,2015
"northamerica/usa/ca691l.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Abies magnifica A. Murray",40,8893,1540,2015
"northamerica/usa/ca692e.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Tsuga mertensiana (Bong.) Carrière",45,10886,1670,2014
"northamerica/usa/ca692l.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Tsuga mertensiana (Bong.) Carrière",45,10886,1670,2014
"northamerica/usa/ca694.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus ponderosa Douglas ex C. Lawson",40,4303,1829,2014
"northamerica/usa/ca699.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Abies concolor (Gordon) Lindl. ex Hildebr.",111,8504,1892,2017
"northamerica/usa/ca700.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Calocedrus decurrens (Torr.) Florin = Libocedrus decurrens Torr.",75,7251,1811,2018
"northamerica/usa/ca701.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus monophylla Torr. & Frém.",106,11492,1812,2016
"northamerica/usa/ca702.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus ponderosa Douglas ex C. Lawson",83,7320,1800,2018
"northamerica/usa/ca723.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Sequoiadendron giganteum (Lindl.) Buchholz",66,26514,341,1992
"northamerica/usa/ca726.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Sequoiadendron giganteum (Lindl.) Buchholz",258,135185,-1372,2012
"northamerica/usa/ca730.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Quercus lobata Née",19,2279,1842,2016
"northamerica/usa/ca731.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Quercus lobata Née",17,2078,1871,2016
"northamerica/usa/ca733.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Quercus lobata Née",16,2254,1818,2016
"northamerica/usa/ca737.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Abies concolor (Gordon) Lindl. ex Hildebr.",63,4263,1919,2019
"northamerica/usa/ca738.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Calocedrus decurrens (Torr.) Florin = Libocedrus decurrens Torr.",61,5253,1864,2019
"northamerica/usa/ca739.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus ponderosa Douglas ex C. Lawson",99,8248,1907,2019
"northamerica/usa/ca740.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pseudotsuga menziesii (Mirb.) Franco",96,7190,1902,2019
"northamerica/usa/ca741.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Abies magnifica A. Murray",36,3615,1809,2022
"northamerica/usa/ca745bd.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Tsuga mertensiana (Bong.) Carrière",28,4138,1752,2021
"northamerica/usa/ca747bd.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Tsuga mertensiana (Bong.) Carrière",39,11785,1519,2020
"northamerica/usa/ca748bd.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Tsuga mertensiana (Bong.) Carrière",44,10135,1522,2020
"northamerica/usa/ca749.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Quercus kelloggii Newb.",40,3709,1864,2022
"northamerica/usa/co522.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus aristata Engelm.",31,19657,525,1983
"northamerica/usa/co523.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus aristata Engelm.",29,14228,1050,1985
"northamerica/usa/co524.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus aristata Engelm.",40,23024,560,1983
"northamerica/usa/co525.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus aristata Engelm.",38,18092,1048,1983
"northamerica/usa/co586e.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Picea engelmannii Parry ex Engelm.",22,7467,1297,1993
"northamerica/usa/co586l.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Picea engelmannii Parry ex Engelm.",22,7467,1297,1993
"northamerica/usa/co586n.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Picea engelmannii Parry ex Engelm.",22,7467,1297,1993
"northamerica/usa/co586x.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Picea engelmannii Parry ex Engelm.",22,7488,1296,1993
"northamerica/usa/co587.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Picea engelmannii Parry ex Engelm.",19,7214,1395,1992
"northamerica/usa/co667.rwl","Normal practice, flagged for reference",1,"trailing text in field 11","Pseudotsuga menziesii (Mirb.) Franco",55,27884,380,2004
"northamerica/usa/co673.rwl","Normal practice, flagged for reference",1,"trailing text in field 11","Pinus edulis Engelm.",66,20831,947,2004
"northamerica/usa/co674.rwl","Normal practice, flagged for reference",1,"trailing text in field 11","Pinus edulis Engelm.",52,18548,1291,2004
"northamerica/usa/co678.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Picea engelmannii Parry ex Engelm.",37,7614,1637,1983
"northamerica/usa/co680.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Picea engelmannii Parry ex Engelm.",73,15856,1614,1983
"northamerica/usa/co681.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Populus tremuloides Michx.",29,1888,1890,2016
"northamerica/usa/co682.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Populus tremuloides Michx.",24,1982,1847,2016
"northamerica/usa/co683.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Populus tremuloides Michx.",30,2170,1890,2016
"northamerica/usa/co684.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Populus tremuloides Michx.",30,1645,1890,2016
"northamerica/usa/co685.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Juniperus osteosperma (Torr.) Little",30,4663,1850,2016
"northamerica/usa/co686.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus edulis Engelm.",30,3126,1890,2016
"northamerica/usa/co689.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus ar",63,35399,-452,2012
"northamerica/usa/co690.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus ar",50,20429,-260,2016
"northamerica/usa/co692.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus edulis Engelm.",74,22152,1536,2018
"northamerica/usa/co692e.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus edulis Engelm.",33,7680,1600,2018
"northamerica/usa/co693e.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus edulis Engelm.",32,10301,1428,2018
"northamerica/usa/co699.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus edulis Engelm.",22,6780,1443,2020
"northamerica/usa/fl001e.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Taxodium distichum (L.) Rich.",111,34980,899,1992
"northamerica/usa/fl001l.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Taxodium distichum (L.) Rich.",110,33757,899,1992
"northamerica/usa/fl014.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",48,5676,1869,2020
"northamerica/usa/fl014e.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",48,5676,1869,2020
"northamerica/usa/fl014l.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",48,5671,1869,2020
"northamerica/usa/fl015e.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",58,4717,1908,2017
"northamerica/usa/fl016.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",54,3739,1925,2017
"northamerica/usa/fl016e.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",53,3724,1925,2017
"northamerica/usa/fl016l.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",53,3723,1925,2017
"northamerica/usa/fl017.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",60,4061,1936,2017
"northamerica/usa/fl017e.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",60,4061,1936,2017
"northamerica/usa/fl017l.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",60,4038,1936,2017
"northamerica/usa/fl018.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",32,2451,1917,2017
"northamerica/usa/fl018e.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",32,2451,1917,2017
"northamerica/usa/fl018l.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",32,2440,1917,2017
"northamerica/usa/fl019.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",60,5169,1921,2017
"northamerica/usa/fl019e.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",60,5169,1921,2017
"northamerica/usa/fl019l.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",60,5123,1921,2017
"northamerica/usa/fl020.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",60,5067,1902,2017
"northamerica/usa/fl020e.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",60,5067,1902,2017
"northamerica/usa/fl020l.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",60,5039,1902,2017
"northamerica/usa/fl021.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",56,4483,1809,2017
"northamerica/usa/fl021e.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",56,4483,1809,2017
"northamerica/usa/fl021l.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus palustris Mill.",56,4470,1809,2017
"northamerica/usa/ga001.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus echinata Mill.",77,7444,1821,1986
"northamerica/usa/ga001e.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus echinata Mill.",77,7471,1821,1987
"northamerica/usa/ga001l.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Pinus echinata Mill.",77,7395,1821,1986
"northamerica/usa/ga011.rwl","Normal practice, flagged for reference",1,"interior year gap","Liriodendron tulipifera L.",45,11747,1537,2009
"northamerica/usa/id013e.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Picea engelmannii Parry ex Engelm.",18,5624,1489,1997
"northamerica/usa/id013l.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Picea engelmannii Parry ex Engelm.",18,5624,1489,1997
"northamerica/usa/id013n.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Picea engelmannii Parry ex Engelm.",18,5624,1489,1997
"northamerica/usa/id013x.rwl","Normal practice, flagged for reference",1,"ID fills all 8 columns","Picea engelmannii Parry ex Engelm.",18,5641,1488,1997
